Shop Code,April 18,May 18,June 18,July 18,August 18,September 18,October 18,November 18,December 18,January 19,February 19,March 19,April 19,May 19,June 19,July 19,August 19,September 19,October 19,November 19,December 19,January 20,February 20,March 20,April 20,May 20,June 20,July 20,August 20,September 20,October 20,November 20,December 20,January 21,February 21,March 21,April 21,May 21,June 21,July 21,August 21,September 21,October 21,November 21,December 21,January 22,February 22,March 22,April 22,May 22,June 22,July 22,August 22,September 22,October 22,November 22,December 22,January 23,February 23,March 23
GMMH1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194033.45,51842.23,43195.57,88504.23999999999,75890.9,56493.119999999995,69345.91,71846.74,41670.84,33368.06,77534.78,46866.96000000001,86924.46,63662.189999999995,47246.43,57309.700000000004,67613.58,109833.63,81901.73999999999,54537.45,95429.1,83570.19,107062.9,66582.07,92398.56,67110.67,91347.24
GMMH1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66298.33,11989.14,18814.69,20241.89,0.0,10626.54,29343.18,0.0,0.0,9006.92,9605.05,15886.41,0.0,25683.5,9026.57,0.0,28266.230000000003,6453.99,18768.64,5245.93,16406.22,9584.66,0.0,19286.73,7856.73,0.0
GMMH1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198598.27,8106.86,5209.55,18393.42,6460.74,15687.689999999999,10481.05,10924.56,13017.58,13513.119999999999,18864.23,17588.25,14702.77,12533.21,16955.05,7292.98,17922.14,13806.89,12573.85,17869.18,15059.69,20193.86,7423.11,17434.03,20769.9,8271.25,20880.83
GMMH1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192848.99000000002,10903.54,26927.86,16622.8,18500.45,18616.73,12723.84,11622.87,12058.74,7448.87,9650.55,3054.5,0.0,5055.77,0.0,0.0,5285.5,0.0,5690.76,4883.84,4283.06,10523.150000000001,0.0,0.0,0.0
GMMH1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239622.68,46026.28,30277.91,47864.68,51091.72,62228.93,55907.91,49340.05,54290.26,77110.54,60932.44,64627.729999999996,68822.06,71038.5,85082.70999999999,58994.71,88318.19,57509.84,73960.28,61643.1,100456.68,90774.01000000001,74613.31,75184.07,85793.82,80441.97,63598.56,67734.0,72303.97
GMMH1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146821.88,19514.940000000002,0.0,20706.760000000002,13001.119999999999,10341.58,16556.3,11366.369999999999,13647.62,26709.420000000002,8262.5,7697.88,10994.26,14549.3,0.0,7878.98,0.0,10199.87,12391.49,6596.63,4954.12,7180.75,8502.26,12139.11,18157.27,10460.95,15909.09,14553.779999999999,13747.54
GMMH1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228134.8,21869.69,24287.379999999997,27434.91,11067.58,0.0,0.0,20982.18,29775.14,41507.51,60971.06,87971.41,56205.18,73207.27,62558.79,78954.63,59913.0,71729.58,79417.05,76376.34,67420.45,91139.11,66340.2,55655.28,82682.55,60206.2,65918.48,81526.4
GMMH1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178970.19,126579.38,0.0,140704.19,82925.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229844.85,0.0,0.0,3689.64,9429.02,9156.66,10120.73,5133.68,8640.82,8937.77,4597.23,11837.619999999999,5314.01,9207.7,11008.05,13350.529999999999,6056.58,14156.32,9640.509999999998,5073.88,10890.880000000001,4960.45,5466.79,5393.8,7073.6,4700.28,5970.11
GMMH1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232258.58,26311.58,42704.18,55222.34,50291.84,38212.01,38146.44,36898.619999999995,54901.89,60450.33,58236.51,57723.340000000004,51643.11,43308.96,66402.91,54776.39,50742.490000000005,48739.07,64510.51,66903.0,71641.1,76039.92,72824.51,78936.48,58535.45,71258.48,84319.22,76505.89,78458.98
GMMH1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212291.50999999998,37107.18,38844.83,44829.62,59257.22,45566.85,44374.92,31343.910000000003,43833.3,29619.69,50410.32,63879.0,30963.98,52371.73,28266.02,35932.58,15813.7,46217.869999999995,41429.22,23255.63,20684.29,21829.66,17313.12,12467.78,7508.1,0.0,10325.54,0.0
GMMH1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241473.38,16179.93,14111.019999999999,33998.229999999996,23632.46,26032.02,19910.35,33616.33,42008.42,42665.36,42552.740000000005,24472.489999999998,24060.899999999998,14623.380000000001,23643.07,31854.739999999998,29752.300000000003,26991.4,8198.99,57989.67,20551.7,19433.13,18824.190000000002,24208.43,17791.99,17078.1,21750.510000000002
GMMH1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226912.47999999998,17937.68,23019.920000000002,33819.16,34984.59,29602.19,24958.09,23665.71,21406.48,50009.99,15971.67,42692.119999999995,18115.44,25020.989999999998,48826.69,22699.239999999998,22844.04,63724.75,23703.58,37619.25,30581.6,31802.47,56984.17,31296.019999999997,30361.71,30279.32,14256.9
GMMH1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186441.54,12159.93,13464.86,14165.51,14273.130000000001,15001.95,19348.89,15587.189999999999,22802.5,14325.239999999998,20171.68,17633.37,25918.82,0.0,25146.489999999998,17455.67,6760.28,20523.22,17866.09,18703.68,24347.14,6443.03,7683.35,21662.47,0.0,0.0
GMMH1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222512.26,34400.35,29812.87,31047.280000000002,37622.78,30685.15,47224.59,18255.64,25575.32,30923.13,49823.42,45172.34,41486.4,45407.1,42898.74,50197.46,44340.18,62720.88,56302.62,40469.46,48594.96,45870.0,52997.03,40822.14,74551.92
GMMH1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160105.37999999998,10176.2,11618.86,13614.17,5844.92,15763.23,11488.26,12869.92,13141.18,10403.220000000001,9545.05,7080.24,14423.720000000001,14432.94,0.0,7483.4,14509.36,0.0,7645.41,20999.16,8011.26,13602.52,0.0,15394.68,9921.81,1128.96,11140.84,12004.13
GMMH1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148162.35,21227.39,26011.489999999998,15921.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.62,0.0,0.0,0.0,0.0,1576.72,0.0,0.0,3064.07,0.0,0.0,0.0
GMMH1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160592.12,19163.38,23336.07,31253.65,43241.69,19026.12,26291.47,18189.0,22120.31,35906.35,31389.73,28398.300000000003,39300.22,23954.739999999998,35355.67,31534.269999999997,36958.200000000004,35202.38,33640.72,35986.89,38197.13,41714.29,37561.36,33541.82,25680.98,33447.66,44056.33
GMMH1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280056.5,53568.18,110384.71,87507.42,113568.15,137739.13999999998,118683.68,142779.06,141592.05000000002,144505.06,186932.51,196382.88,157024.33000000002,158930.68,162051.31,170229.00999999998,222178.05000000002,223607.52,226752.63,214948.82,195710.62,239821.16999999998,232118.41,236780.62,228572.8,237590.86
GMMH1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313987.54000000004,144876.22,96486.94,158203.84,73505.2,154691.18,102703.55,151166.18,165386.46,138279.81,106332.75,146913.87,119874.24,131333.64,106420.81,109978.51,160342.46,150112.66,136837.03,69698.24,121407.01,157208.91,56159.45999999999,84712.45,137522.83000000002
GMMH1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191176.82,73545.95999999999,24735.59,48040.69,60648.89,18115.97,75642.55,0.0,39286.05,87874.62,92577.01,0.0,0.0,0.0,74322.09,23716.48,0.0,0.0,102003.5,56027.84,47363.42,0.0,0.0,0.0,0.0,0.0,0.0
GMMH1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184149.96,20698.52,41968.42,0.0,34746.5,13379.2,29275.31,21120.14,30577.61,0.0,57336.95,29102.79,1.1,11687.96,16015.76,18982.55,10497.03,0.0,25821.899999999998,51093.88,8845.13,22062.33,17295.22,0.0,44745.86,0.0
GMMH1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235520.05,21435.54,16789.4,21417.879999999997,28795.530000000002,21070.4,45418.78,29938.62,0.0,49779.53,29195.82,24103.74,11510.68,34954.08,35750.85,28426.08,17714.3,36363.62,52354.240000000005,27854.28,45614.05,33955.84,42109.91,33841.56,0.0
GMMH1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193432.22,11219.05,13403.86,23333.07,18503.14,21926.82,15260.529999999999,16172.720000000001,13842.029999999999,13221.46,11010.720000000001,9415.23,13182.380000000001,8035.55,13471.79,10091.24,8739.85,0.0,28568.61,5344.09,18711.48,5399.21,6391.41,16654.190000000002,0.0,0.0,18941.15
GMMH1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184468.37,53824.0,64562.04,73356.36,50875.82,76135.28,69753.12,64182.729999999996,68515.26999999999,57692.27,49161.66,61004.96000000001,50091.64,60765.41,59984.57,55970.84,69976.66,56293.78,40544.17,45243.1,66529.89,45410.77,49874.57,46658.9,58152.95,34573.72,40658.39,54009.62
GMMH1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157202.34,16538.600000000002,5854.59,5672.55,13348.16,14852.71,5218.52,11902.41,6313.35,7674.54,8460.45,11522.17,0.0,15309.52,5823.88,6522.83,4588.89,0.0,6888.6,12859.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105276.76,5877.84,0.0,0.0,11825.35,7338.02,6359.87,5333.76,6697.14,16448.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241623.61000000002,24522.42,36192.36,77727.73,59235.83,69415.66,74991.06,56261.08,58327.82,55729.34,54640.47,74571.17,45873.89,47772.75,57539.21,55383.43,57515.26,65867.88,52661.86,54811.67,54461.97,72869.86,96342.97,46923.49,46644.99,58835.66
GMOD0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223763.18,149696.05,186251.61000000002,58667.34,136103.01,143139.53,105379.81,121703.69,116439.04000000001,148114.24,93944.55,145574.84,93860.27,117452.51999999999,138847.15,148977.51,110105.75,151874.22,73643.70000000001,0.0,0.0,0.0,0.0,0.0,0.0,137915.07,116831.99,114527.85,122968.53
GMOS0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25912.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10862.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23514.79,7917.34,20029.98,0.0,4475.53,7323.49,6195.04
GMOS0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.82,4119.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12395.75,8785.18,15533.46,9943.97,12491.29,8451.63,0.0,14830.04,0.0,10727.18,0.0,14199.210000000001,0.0,20168.2,0.0,0.0,11811.24,0.0,0.0,14323.48,0.0,0.0,14321.899999999998,0.0,6936.3,0.0,10520.64,0.0,7408.18,0.0,9828.5,6489.62,0.0,7625.01
GMOS0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40189.63,0.0,0.0,0.0,2199.76,46545.36,18482.61,17661.19,14833.27,17556.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.64,1060.6,1650.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.55,5248.8,10289.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641.74,0.0,0.0,13925.3,0.0,11360.26,0.0,0.0,5345.91,0.0,0.0,21716.33,0.0,0.0,0.0,0.0,15279.28,0.0,0.0,0.0,0.0,7415.8,0.0,0.0,7796.92,0.0,0.0,0.0,0.0
GMOS0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40973.24,22514.88,16074.170000000002,19878.03,25502.260000000002,16388.82,28047.46,14982.009999999998,15756.2,20753.17,20860.51,11923.64,24759.18,18183.66,15273.14,19045.510000000002,16182.84,16151.560000000001,15839.68,20371.72,15277.86,12434.73,17448.79,12837.59,16669.68,18521.870000000003,11227.93,13425.119999999999,12946.38
GMOS0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22845.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5702.87,0.0,6063.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5718.66,0.0,1365.2,1463.67,0.0,7825.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8848.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25964.43,0.0,17869.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51021.369999999995,0.0,40535.84,0.0,0.0,32308.47,0.0,15272.2,16682.54,67481.11
GMOS0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28163.149999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMOS0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36061.75,33434.96,20902.95,0.0,0.0,36843.4,39457.8,34741.68,16206.55,28404.559999999998,39750.0,5032.06,10371.43,34047.95,26062.33,31872.25,13801.09,20727.28,27632.53,21496.82,35991.630000000005,8900.74,28518.440000000002,33953.57,0.0
GMOS0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31702.63,28037.010000000002,28355.55,26584.82,36407.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMDR0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24310.22,12573.91,23033.02,19540.74,14220.76,15326.43,16550.66,31526.96,28373.370000000003,16694.63,23112.14,27997.05,6028.08,31164.33,17046.010000000002,19025.75,32260.78,37165.16
GMKA0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180674.37,36951.909999999996,49791.96,26694.43,25834.2,13248.52,27260.61,10534.94,37505.3,33328.34,18740.95,7970.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13033.2,0.0,12230.35,5442.91
GMKA0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18468.29,14278.05,14398.32,14395.720000000001,13044.460000000001,8019.18,13251.710000000001,11455.94,4311.7,0.0,0.0,0.0,0.0,0.0,0.0,11251.37,5533.96,0.0,0.0
GMKA0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250307.5,24625.510000000002,30567.15,22590.6,53088.26,61972.57,54213.78,49291.450000000004,37722.9,0.0,0.0,0.0,0.0,0.0,0.0,5324.55,67389.08,62317.94,48473.07,56662.39
GMKA0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246166.22999999998,17392.79,20053.57,15687.29,12391.11,11981.98,22412.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
